from,to,w
9205,21760,0.233631209
9206,25032,0.267286373
9206,14018,0.595478758
9206,17142,0.759915189
9206,14661,0.810116599
9206,12489,0.249759474
9207,11079,0.62716531
9207,16487,0.482746426
9207,14768,0.361160784
9207,10302,0.751845914
9208,9438,0.216053573
9208,22663,0.152785223
9208,25410,0.765104217
9208,18823,0.112284502
9209,9614,0.087735981
9209,15735,0.518636012
9210,17363,0.939221716
9210,20181,0.315913068
9210,20359,0.801789683
9210,24673,0.192154335
9211,13894,0.475816227
9211,25161,0.586160939
9211,16763,0.553721158
9211,14851,0.785010814
9211,27890,0.45797205
9211,18583,0.222132467
9211,10477,0.50982808
9212,13186,0.909030622
9213,17408,0.004946565
9213,9659,0.653898529
9214,13845,0.456812992
9214,22674,0.436514595
9214,11457,0.541747685
9214,16073,0.721995958
9214,25393,0.8386586
9214,20061,0.386981276
9214,14113,0.322623448
9214,27042,0.273787869
9214,15405,0.011294881
9214,27874,0.434871211
9214,18471,0.90458811
9214,9502,0.50599364
9214,21801,0.947284184
9214,18704,0.256086066
9214,16961,0.873082677
9214,16262,0.99978516
9214,21045,0.11444489
9214,25468,0.844604404
9214,19372,0.40433021
9214,20114,0.734297632
9214,19940,0.226785699
9214,9248,0.066617882
9214,10279,0.401848673
9214,23279,0.137418094
9214,21017,0.846798182
9214,27454,0.899930899
9214,21725,0.592810665
9214,14313,0.407765595
9214,23489,0.989403031
9214,10455,0.010459912
9214,22406,0.849351005
9214,20993,0.06918779
9214,12401,0.466894753
9214,17179,0.278135865
9214,24929,0.320316981
9214,19068,0.383329271
9215,18692,0.353193414
9215,23254,0.585986887
9215,15559,0.276557787
9215,19991,0.973173748
9215,18678,0.80209273
9215,18679,0.78209861
9215,23944,0.424449455
9215,17387,0.907333521
9215,19723,0.699772837
9215,27631,0.001210553
9215,9259,0.471236872
9215,19015,0.391879556
9215,10393,0.503252915
9215,11989,0.105223152
9215,15561,0.101824712
9215,11859,0.712708962
9215,17630,0.098210079
9215,16054,0.679785749
9215,24745,0.546250146
9215,9416,0.367934204
9215,22234,0.186003853
9216,11396,0.192001128
9216,18947,0.673647648
9216,17150,0.75077018
9216,23525,0.295765399
9217,9907,0.390633272
9217,16536,0.849659543
9218,25873,0.171384652
9218,26604,0.782717254
9218,21503,0.742662468
9219,21623,0.096684359
9219,24974,0.398169595
9219,23633,0.09130081
9219,21300,0.148040499
9219,12361,0.061464891
9221,20398,0.478668349
9222,24816,0.691955025
9222,16262,0.642743594
9222,23590,0.653108828
9222,13171,0.917043374
9222,25003,0.609480098
9222,14817,0.480274632
9222,17562,0.67151835
9222,17846,0.399282993
9222,25339,0.526813212
9222,16642,0.304844222
9222,10693,0.819231649
9222,10617,0.91734813
9223,14443,0.844877335
9223,10160,0.267027954
9223,12451,0.160754252
9223,14400,0.288988295
9224,18921,0.736901116
9225,21933,0.606213041
9225,23991,0.621816576
9225,27012,0.035617755
9225,9965,0.02655497
9225,17217,0.526156382
9226,11975,0.612084067
9226,19566,0.912426801
9226,16629,0.468573446
9226,16582,0.939247819
9226,25903,0.501827419
9226,21925,0.433314769
9226,20424,0.856647184
9226,15271,0.37127069
9226,20258,0.074053129
9226,11439,0.741869222
9226,17489,0.897972848
9226,25564,0.095671863
9226,27819,0.555244507
9226,19820,0.36455512
9226,16311,0.80922241
9226,14541,0.814663958
9226,15286,0.107978716
9226,23474,0.3270853
9226,25108,0.230684758
9226,12639,0.179164451
9226,11428,0.434600909
9226,13105,0.195800282
9226,9590,0.512696161
9226,16901,0.85118587
9226,10849,0.689976108
9226,9465,0.845523446
9226,23608,0.894569126
9226,11811,0.066902111
9226,18823,0.53278676
9226,25272,0.500367311
9226,19496,0.765689813
9226,26665,0.533513506
9226,12287,0.397490325
9226,23816,0.692814559
9226,20205,0.621078283
9226,23628,0.978410547
9227,11291,0.812396443
9228,24904,0.852410656
9228,10286,0.081893946
9228,10489,0.244381669
9228,22499,0.700517569
9228,20744,0.932847405
9228,27444,0.485306664
9228,16267,0.350029938
9228,27778,0.034943474
9228,22848,0.987210344
9229,15911,0.004165187
9229,26925,0.249102817
9229,24659,0.490183329
9229,16674,0.243476181
9229,14707,0.080893261
9229,18033,0.808577454
9229,28056,0.903612939
9230,24069,0.298200398
9231,25451,0.208680065
9231,17281,0.209404381
9231,27898,0.91099998
9231,9639,0.552302483
9231,15325,0.649895339
9231,14180,0.505701673
9231,25244,0.655071206
9231,25852,0.177499847
9231,20046,0.684314369
9232,15173,0.149043195
9232,10206,0.20627504
9233,16418,0.936140694
9233,17927,0.538742836
9233,21455,0.67072701
9233,10342,0.638530201
9233,15313,0.544751412
9234,16203,0.153895705
9234,25530,0.38570482
9234,18117,0.000832487
9234,27100,0.425878528
9234,16879,0.979606121
9234,22294,0.000338495
9234,14398,0.370566316
9234,12881,0.602843096
9234,24954,0.517126587
9234,9903,0.323556876
9234,14033,0.310409955
9235,26877,0.290445356
9236,24095,0.061931431
9236,27172,0.143697117
9236,16823,0.73128563
9236,10232,0.599732227
9236,16071,0.551477383
9236,16324,0.382642215
9236,17779,0.222760825
9236,21491,0.254897231
9236,24018,0.491367175
9237,25057,0.363624665
9237,12402,0.667766616
9237,13927,0.797730872
9237,15050,0.903051442
9237,15301,0.1494424
9237,25505,0.931916824
9237,9896,0.08092274
9238,12126,0.705296078
9238,22227,0.380922728
9238,18000,0.757184952
9238,14790,0.320709387
9239,13472,0.752440844
9239,19289,0.626251573
9239,22889,0.792765678
9239,25272,0.522654377
9239,18636,0.7989214
9239,22240,0.753756825
9239,27508,0.758026031
9239,15666,0.803724753
9239,27567,0.534711446
9239,17457,0.640728319
9239,11409,0.668499236
9239,10063,0.667416091
9240,25433,0.058910262
9241,14479,0.955032867
9241,16832,0.197042563
9241,14651,0.592993162
9242,10639,0.861579367
9242,13977,0.962104408
9242,19917,0.224281181
9243,22004,0.647406786
9243,19289,0.718832648
9244,14820,0.711463002
9246,11537,0.394830189
9246,15844,0.435407986
9247,22067,0.536534934
9248,15405,0.223069367
9248,17562,0.86577257
9248,14407,0.508591689
9249,18037,0.046069417
9250,13472,0.720546134
9250,13367,0.923612302
9250,24830,0.448794442
9250,20010,0.331028964
9250,10956,0.214470499
9250,16582,0.710798891
9250,25272,0.705808044
9250,11439,0.633484869
9250,25781,0.749695234
9250,18730,0.06193712
9250,23233,0.728071011
9250,12645,0.64115958
9250,11626,0.069371713
9250,21237,0.171162856
9250,27625,0.576538513
9250,24255,0.883490485
9250,25410,0.678345428
9250,15668,0.842701875
9250,11964,0.923907751
9250,26027,0.664759086
9250,28217,0.467974406
9250,10023,0.641222796
9250,25493,0.755578475
9251,12526,0.754003352
9251,18704,0.468605134
9251,25163,0.95037986
9251,26184,0.857470077
9251,10935,0.727713446
9252,17762,0.788076244
9252,22124,0.218352811
9252,14920,0.50213786
9252,9631,0.123249447
9252,24167,0.48828981
9252,25043,0.237312778
9252,18034,0.569985567
9252,21688,0.956185809
9252,21707,0.96180459
9252,21565,0.109810868
9252,27364,0.604396081
9252,11535,0.933026949
9252,21393,0.735645207
9252,21123,0.609196215
9252,15682,0.041860805
9252,24531,0.165735336
9252,17773,0.705236904
9252,11296,0.765814098
9252,21732,0.243078202
9252,12897,0.06841006
9252,21021,0.126096735
9252,28140,0.062320996
9252,27259,0.807689816
9252,25855,0.382437559
9252,15791,0.212795029
9252,22787,0.37963777
9252,18296,0.158056247
9252,18920,0.444997142
9252,12792,0.269287189
9252,18015,0.592001356
9252,13756,0.31890692
9252,15870,0.993182706
9252,21139,0.269834402
9252,15083,0.915961235
9252,25817,0.230776061
9252,21038,0.796588616
9252,27382,0.611527738
9252,16704,0.910046234
9252,27612,0.858816557
9252,20786,0.512492806
9252,25607,0.532390595
9252,17394,0.412222234
9252,25891,0.314424542
9252,11945,0.8375609
9252,26266,0.804495492
9252,13155,0.556063041
9252,14716,0.669745749
9252,18435,0.162149736
9252,24005,0.721934999
9252,21111,0.605816466
9252,11788,0.228610373
9252,25425,0.88513963
9253,11535,0.82530777
9253,24005,0.19290727
9253,18034,0.156942561
9253,20824,0.161058218
9253,27382,0.915628562
9253,21123,0.898023815
9253,15682,0.932027164
9253,25855,0.545200781
9253,25636,0.826808932
9253,20007,0.761702987
9253,20236,0.147701546
9253,27259,0.361237303
9253,14308,0.053946861
9253,22756,0.373466007
9253,12689,0.258882014
9253,12792,0.812370027
9253,11788,0.869187263
9253,25908,0.344786166
9253,13756,0.043874393
9254,25915,0.522608526
9254,25110,0.211163568
9254,24208,0.999082828
9254,9722,0.4223878
9254,27834,0.077595908
9255,16026,0.345073633
9255,12558,0.166762677
9255,27318,0.243014559
9255,19001,0.385772189
9255,16245,0.27551122
9256,17832,0.363149432
9256,27132,0.837074172
9256,10019,0.831940737
9256,22316,0.949921522
9257,16152,0.706964513
9258,10913,0.395419439
9258,12069,0.406611426
9259,15561,0.357634498
9260,10825,0.865348792
9260,17220,0.53207176
9260,14072,0.615692505
9260,23610,0.506314149
9260,11925,0.891135457
9260,12865,0.424509135
9260,24897,0.938974042
9260,18535,0.810436678
9260,16835,0.011651849
9260,21269,0.577852918
9260,28277,0.046928856
9260,17787,0.674503103
9260,13284,0.995479739
9260,16890,0.302668191
9260,25301,0.37906456
9260,14971,0.282714373
9260,23265,0.723453366
9261,16490,0.654392122
9262,26769,0.711217477
9263,23939,0.900096473
9263,23106,0.028482525
9263,10531,0.025719598
9263,24906,0.45201255
9263,27222,0.127483847
9263,27087,0.221577218
9264,26866,0.985232477
9264,24294,0.261132943
9264,19567,0.83774812
9264,13802,0.208497114
9264,23671,0.230602396
9264,17019,0.123338048
9264,20123,0.792025879
9264,9428,0.784723834
9264,27279,0.187816304
9264,19275,0.534128125
9264,18192,0.95871142
9265,12945,0.700573101
9265,18414,0.790491011
9265,11880,0.289979212
9265,16861,0.14563161
9265,28104,0.641972714
9267,18595,0.333395606
9268,15058,0.930386699
9268,11082,0.1962706
9268,18594,0.338668456
9268,26549,0.262481926
9268,19657,0.180796055
9268,21862,0.137223305
9268,14731,0.349771732
9268,16564,0.71322698
9268,18962,0.691442301
9268,12968,0.968696245
9268,9368,0.138637237
9268,10701,0.829373478
9268,18808,0.093712755
9268,12422,0.703859955
9270,14942,0.946385671
9271,19856,0.457875359
9271,25161,0.463135045
9271,21770,0.766666709
9271,24603,0.791290364
9271,20494,0.022249736
9272,22988,0.307978876
9272,9662,0.608430576
9272,10720,0.211101586
9272,21515,0.399345867
9273,10156,0.189050519
9274,24738,0.620572043
9274,17269,0.75133746
9274,24177,0.612494642
9274,14676,0.924040383
9275,16235,0.546925443
9275,22450,0.984079213
9276,24727,0.878440681
9277,20302,0.595225526
9277,23465,0.437057259
9278,13387,0.733637575
9279,18521,0.364792861
9279,11110,0.447783692
9280,15992,0.758551258
9280,26654,0.720865039
9280,27282,0.522194378
9281,13564,0.332292504
9281,15985,0.226316709
9281,10845,0.763970078
9281,9569,0.941869717
9281,12397,0.781217298
9281,24904,0.17834781
9281,15736,0.739109074
9281,13106,0.45384912
9281,16964,0.043607707
9281,11251,0.609167809
9281,13598,0.350422665
9281,24884,0.431679498
9281,12282,0.571019375
9281,24360,0.306023012
9282,21716,0.698221104
9282,22274,0.237662362
9283,25833,0.094521995
9284,10247,0.107582619
9284,20144,0.936354512
9285,12383,0.336994781
9285,17795,0.51617742
9285,16094,0.021907605
9285,27545,0.920201322
9285,25684,0.58266697
9285,17211,0.0266945
9285,10132,0.880628389
9285,18867,0.723351005
9285,24371,0.824281119
9285,18217,0.686422526
9285,15022,0.722596343
9285,19008,0.879992888
9285,13844,0.936511862
9286,15647,0.548884068
9286,20170,0.745838108
9286,10841,0.581681702
9286,25064,0.929231688
9286,19192,0.56020179
9286,25109,0.691462152
9287,15084,0.647860269
9287,19627,0.191451707
9288,14555,0.052420956
9289,14456,0.066198123
9289,25566,0.416979723
9290,26122,0.919972246
9290,18029,0.461457016
9291,23894,0.610365574
9291,18957,0.359924724
9291,23853,0.108971169
9291,10123,0.842681811
9292,11746,0.759534384
9292,11729,0.202142193
9292,17446,0.641869498
9292,11910,0.27127749
9292,25847,0.350335578
9292,25329,0.39473345
9293,14331,0.363215972
9293,20758,0.964656213
9293,24069,0.823291275
9293,21374,0.918396284
9294,26740,0.078961772
9294,11340,0.811140556
9294,12369,0.208738908
9294,21293,0.817948421
9294,21003,0.150753602
9294,24062,0.880027716
9294,24379,0.391884237
9294,27594,0.571885831
9294,26075,0.133834278
9294,15850,0.489024053
9294,23803,0.060573401
9294,19377,0.081189926
9294,17326,0.542465203
9294,14767,0.91232564
9295,21975,0.529053549
9295,12191,0.427438909
9295,12021,0.740047156
9295,20779,0.173693742
9295,12421,0.616300785
9296,16103,0.407357916
9296,21267,0.935125045
9296,17804,0.940341272
9296,28015,0.442787099
9296,23608,0.264755811
9296,18853,0.094117563
9296,18797,0.574889523
9300,17587,0.720684152
9300,19425,0.528050422
9300,16439,0.781632888
9300,17757,0.501861782
9300,14489,0.737908516
9301,14280,0.470455023
9302,20696,0.83577751
9304,24885,0.530051349
9304,11360,0.231789851
9304,20340,0.432404857
9305,13663,0.644293054
9305,17319,0.97621365
9305,23278,0.584776674
9305,21084,0.774249071
9305,11507,0.093307801
9306,25308,0.662793077
9306,20583,0.955536672
9306,14769,0.169202161
9307,23390,0.932487248
9308,21642,0.870134831
9308,15097,0.615181631
9308,12371,0.480870223
9308,25226,0.764699052
9310,14451,0.768593655
9310,14317,0.552841818
9310,9541,0.820144402
9310,14793,0.206115692
9311,23915,0.295125604
9311,25397,0.085429103
9312,15664,0.341012527
9312,26141,0.96274796
9312,17956,0.474744835
9312,22819,0.727448215
9312,14588,0.357273216
9312,20816,0.290732019
9313,21436,0.983453917
9313,22662,0.303402617
9313,9717,0.880700434
9313,18348,0.459357033
9314,27566,0.942946884
9314,27651,0.434296323
9314,26640,0.829034308
9314,24817,0.520311356
9314,28140,0.596925438
9314,14396,0.895044582
9314,13607,0.972701154
9315,26160,0.086283498
9315,15920,0.365655586
9315,23342,0.360256224
9315,19701,0.01664405
9316,25095,0.294073947
9316,17763,0.59945683
9316,24671,0.10185123
9316,18251,0.540634313
9316,26167,0.499197559
9316,25357,0.9790124
9316,10557,0.672540374
9317,25987,0.160342994
9318,17043,0.849383498
9319,22025,0.67861128
9319,10786,0.867423835
9319,12073,0.722681331
9319,24610,0.658852274
9320,18704,0.417829514
9320,20909,0.921753128
9320,20041,0.04128799
9320,21166,0.410555889
9320,20817,0.004495127
9320,23590,0.947149901
9321,14601,0.334271859
9321,25074,0.522121815
9321,19303,0.606456916
9321,13710,0.24000099
9322,22255,0.935152137
9322,15845,0.401478294
9322,18449,0.072318994
9323,18126,0.058763837
9323,11273,0.213893151
9323,21638,0.471134499
9323,12444,0.662133399
9323,17657,0.490191998
9323,24280,0.759586597
9323,11133,0.880637599
9323,26554,0.758179862
9323,22734,0.793834916
9323,16289,0.953886632
9323,24104,0.863276668
9323,20627,0.199960286
9323,24823,0.527058963
9324,25817,0.523972757
9324,10812,0.014526655
9324,24531,0.491117759
9324,11001,0.32758823
9325,18514,0.984849855
9326,16748,0.456101384
9326,20992,0.26054526
9326,26549,0.506144021
9326,14033,0.21047836
9327,20479,0.329749727
9327,12735,0.922409023
9327,14062,0.20743542
9327,24216,0.555230264
9327,19952,0.339954304
9327,9891,0.293965071
9327,20954,0.488038952
9327,21511,0.765817845
9327,19479,0.818647327
9328,24428,0.335179096
9328,18517,0.608971276
9328,15480,0.554144751
9328,12653,0.018758487
9329,25740,0.447815375
9330,23111,0.076518086
9330,11755,0.272967251
9330,11020,0.582393469
9330,14953,0.947779147
9330,10282,0.281149601
9330,25999,0.255195781
9330,13779,0.598549877
9330,25815,0.306001538
9330,24867,0.696357601
9330,22326,0.619360469
9330,21559,0.38137544
9331,22613,0.319761024
9332,18004,0.086909638
9333,23521,0.941510014
9333,14976,0.588775072
9333,27184,0.207868367
9333,20038,0.824027241
9333,16435,0.046615456
9333,16888,0.22791072
9333,26010,0.055238502
9333,15268,0.524993006
9334,10626,0.327415041
9334,18351,0.652075088
9334,26949,0.583009475
9335,17788,0.203597975
9335,11552,0.303717432
9336,15900,0.216850215
9336,11340,0.516921581
9336,11786,0.750617817
9336,26366,0.309715578
9336,13475,0.740941734
9336,20661,0.399693144
9336,17653,0.733605348
9336,23063,0.76459446
9337,17818,0.788249927
9337,15913,0.753159159
9337,13221,0.991208836
9337,24589,0.040900706
9337,9932,0.937628381
9338,18764,0.563777018
9338,12264,0.741041937
9338,12708,0.855435284
9338,13180,0.878775856
9339,13480,0.423820335
9339,16189,0.593477397
9339,15179,0.403242128
9339,21516,0.593237244
9339,19269,0.329179486
9339,20703,0.02746308
9339,25887,0.771406892
9339,21240,0.985364401
9341,16267,0.428702902
9341,9758,0.319728302
9341,22499,0.207112917
9341,10489,0.983095009
9341,14993,0.534978415
9342,9696,0.822047767
9342,27035,0.690943668
9343,13208,0.806185591
9343,19092,0.643424985
9343,18046,0.841214644
9343,21523,0.291992939
9343,19878,0.641180704
9344,24122,0.541672229
9345,17832,0.448913398
9345,20112,0.777977943
9346,14028,0.20968568
9346,11735,0.766460613
9346,16299,0.749902965
9347,19748,0.272485065
9347,26384,0.594720383
